LOC_Os12g24530,0
LOC_Os12g24540,0
LOC_Os12g24550,0
LOC_Os12g24555,0
LOC_Os12g24580,0
LOC_Os12g24590,0
LOC_Os12g24600,0
LOC_Os12g24610,0
LOC_Os12g24620,0
LOC_Os12g24630,0
LOC_Os12g24640,0
LOC_Os12g24650,0
LOC_Os12g24659,0
LOC_Os12g24670,0
LOC_Os12g24680,0
LOC_Os12g24690,0
LOC_Os12g24700,0
LOC_Os12g24710,0
LOC_Os12g24730,0
LOC_Os12g24740,0
LOC_Os12g24750,0
LOC_Os12g24760,0
LOC_Os12g24770,0
LOC_Os12g24780,0
LOC_Os12g24790,0
LOC_Os12g24800,0
LOC_Os12g24810,0
LOC_Os12g24820,0
LOC_Os12g24830,0
LOC_Os12g24840,0
LOC_Os12g24850,0
LOC_Os12g24870,0
LOC_Os12g24880,0
LOC_Os12g24890,0
LOC_Os12g24900,0
LOC_Os12g24910,0
LOC_Os12g24920,0
LOC_Os12g24930,0
LOC_Os12g24940,0
LOC_Os12g24950,0
LOC_Os12g24960,0
LOC_Os12g24970,0
LOC_Os12g24980,0
LOC_Os12g24990,0
LOC_Os12g25000,0
LOC_Os12g25010,0
LOC_Os12g25020,0
LOC_Os12g25030,0
LOC_Os12g25040,0
LOC_Os12g25050,0
LOC_Os12g25070,0
LOC_Os12g25080,0
LOC_Os12g25090,0
LOC_Os12g25100,0
LOC_Os12g25110,0
LOC_Os12g25120,0
LOC_Os12g25130,0
LOC_Os12g25140,0
LOC_Os12g25150,0
LOC_Os12g25160,0
LOC_Os12g25170,0
LOC_Os12g25180,0
LOC_Os12g25190,0
LOC_Os12g25200,0
LOC_Os12g25210,0
LOC_Os12g25220,0
LOC_Os12g25230,0
LOC_Os12g25240,0
LOC_Os12g25250,0
LOC_Os12g25260,0
LOC_Os12g25280,0
LOC_Os12g25290,0
LOC_Os12g25300,0
LOC_Os12g25310,0
LOC_Os12g25320,0
LOC_Os12g25330,0
LOC_Os12g25340,0
LOC_Os12g25350,0
LOC_Os12g25360,0
LOC_Os12g25370,0
LOC_Os12g25380,0
LOC_Os12g25390,0
LOC_Os12g25400,0
LOC_Os12g25409,0
LOC_Os12g25420,0
LOC_Os12g25440,0
LOC_Os12g25450,0
LOC_Os12g25460,0
LOC_Os12g25470,0
LOC_Os12g25480,0
LOC_Os12g25490,0
LOC_Os12g25494,0
LOC_Os12g25500,0
LOC_Os12g25510,0
LOC_Os12g25520,0
LOC_Os12g25530,0
LOC_Os12g25540,0
LOC_Os12g25550,0
LOC_Os12g25560,0
LOC_Os12g25570,0
LOC_Os12g25580,0
LOC_Os12g25590,0
LOC_Os12g25600,0
LOC_Os12g25610,0
LOC_Os12g25630,0
LOC_Os12g25640,0
LOC_Os12g25650,0
LOC_Os12g25660,0
LOC_Os12g25665,0
LOC_Os12g25670,0
