Sobic.009G195600,0
Sobic.009G195700,0
Sobic.009G195800,0
Sobic.009G195900,0
Sobic.009G196001,0
Sobic.009G196100,0
Sobic.009G196200,0
Sobic.009G196300,0
Sobic.009G196400,0
Sobic.009G196500,0
Sobic.009G196600,0
Sobic.009G196700,0
Sobic.009G196800,0
Sobic.009G196900,0
Sobic.009G197000,0
Sobic.009G197100,0
Sobic.009G197200,0
Sobic.009G197300,0
Sobic.009G197350,0
Sobic.009G197400,0
Sobic.009G197500,0
Sobic.009G197600,0
Sobic.009G197700,0
Sobic.009G197800,0
Sobic.009G197901,0
Sobic.009G198000,0
Sobic.009G198100,0
Sobic.009G198200,0
Sobic.009G198300,0
Sobic.009G198350,0
Sobic.009G198400,0
Sobic.009G198500,0
Sobic.009G198600,0
Sobic.009G198700,0
Sobic.009G198800,0
Sobic.009G198900,0
Sobic.009G199001,0
Sobic.009G199100,0
Sobic.009G199200,0
Sobic.009G199300,0
Sobic.009G199401,0
Sobic.009G199500,0
Sobic.009G199601,0
Sobic.009G199700,0
Sobic.009G199750,0
Sobic.009G199800,0
Sobic.009G199900,0
Sobic.009G200000,0
Sobic.009G200100,0
Sobic.009G200200,0
Sobic.009G200300,0
Sobic.009G200400,0
Sobic.009G200500,0
Sobic.009G200566,0
Sobic.009G200632,0
Sobic.009G200700,0
Sobic.009G200750,0
Sobic.009G200800,0
Sobic.009G200900,0
Sobic.009G201000,0
Sobic.009G201100,0
Sobic.009G201200,0
Sobic.009G201300,0
Sobic.009G201400,0
Sobic.009G201500,0
Sobic.009G201600,0
Sobic.009G201700,0
Sobic.009G201800,0
Sobic.009G201900,0
Sobic.009G202000,0
Sobic.009G202101,0
Sobic.009G202200,0
Sobic.009G202400,0
Sobic.009G202501,0
Sobic.009G202600,0
Sobic.009G202700,0
Sobic.009G202801,0
Sobic.009G202900,0
Sobic.009G203000,0
Sobic.009G203100,0
Sobic.009G203200,0
Sobic.009G203400,0
Sobic.009G203500,0
Sobic.009G203600,0
Sobic.009G203700,0
Sobic.009G203733,0
Sobic.009G203766,0
Sobic.009G203800,0
Sobic.009G203900,0
Sobic.009G204000,0
Sobic.009G204100,0
Sobic.009G204200,0
Sobic.009G204300,0
Sobic.009G204400,0
Sobic.009G204501,0
Sobic.009G204601,0
Sobic.009G204700,0
Sobic.009G204800,0
Sobic.009G204900,0
Sobic.009G205000,0
Sobic.009G205100,0
Sobic.009G205200,0
Sobic.009G205300,0
Sobic.009G205400,0
Sobic.009G205500,0
Sobic.009G205600,0
Sobic.009G205700,0
Sobic.009G205800,0
Sobic.009G205900,0
Sobic.009G206000,0
Sobic.009G206100,0
Sobic.009G206150,0
Sobic.009G206200,0
Sobic.009G206250,0
Sobic.009G206300,0
Sobic.009G206400,0
Sobic.009G206500,0
Sobic.009G206600,0
Sobic.009G206700,0
Sobic.009G206800,0
Sobic.009G206900,0
Sobic.009G207000,0
Sobic.009G207100,0
Sobic.009G207200,0
Sobic.009G207300,0
Sobic.009G207400,0
Sobic.009G207500,0
Sobic.009G207600,0
Sobic.009G207700,0
Sobic.009G207800,0
Sobic.009G207900,0
Sobic.009G208000,0
Sobic.009G208100,0
Sobic.009G208200,0
Sobic.009G208300,0
Sobic.009G208400,0
Sobic.009G208500,0
Sobic.009G208600,0
Sobic.009G208700,0
Sobic.009G208800,0
Sobic.009G208900,0
Sobic.009G209001,0
Sobic.009G209100,0
Sobic.009G209150,0
Sobic.009G209200,0
Sobic.009G209300,0
Sobic.009G209400,0
Sobic.009G209500,0
Sobic.009G209650,0
Sobic.009G209800,0
Sobic.009G209900,0
Sobic.009G210000,0
Sobic.009G210100,0
Sobic.009G210200,0
Sobic.009G210250,0
Sobic.009G210300,0
Sobic.009G210400,0
Sobic.009G210500,0
Sobic.009G210600,0
Sobic.009G210700,0
Sobic.009G210800,0
Sobic.009G210900,0
Sobic.009G211000,0
Sobic.009G211100,0
Sobic.009G211200,0
Sobic.009G211300,0
Sobic.009G211400,0
Sobic.009G211500,0
Sobic.009G211600,0
Sobic.009G211700,0
Sobic.009G211800,0
Sobic.009G211900,0
Sobic.009G212000,0
Sobic.009G212100,0
Sobic.009G212200,0
Sobic.009G212300,0
Sobic.009G212400,0
Sobic.009G212500,0
Sobic.009G212600,0
Sobic.009G212700,0
Sobic.009G212800,0
Sobic.009G212900,0
Sobic.009G213000,0
Sobic.009G213100,0
Sobic.009G213150,0
Sobic.009G213200,0
Sobic.009G213300,0
Sobic.009G213400,0
Sobic.009G213500,0
Sobic.009G213600,0
Sobic.009G213700,0
Sobic.009G213800,0
Sobic.009G213900,0
Sobic.009G213950,0
Sobic.009G214000,0
Sobic.009G214100,0
Sobic.009G214200,0
Sobic.009G214300,0
Sobic.009G214400,0
Sobic.009G214500,0
Sobic.009G214600,0
Sobic.009G214700,0
Sobic.009G214800,0
Sobic.009G214900,0
Sobic.009G215000,0
Sobic.009G215100,0
Sobic.009G215200,0
Sobic.009G215300,0
Sobic.009G215350,0
Sobic.009G215400,0
Sobic.009G215500,0
Sobic.009G215600,0
Sobic.009G215700,0
Sobic.009G215800,0
Sobic.009G215901,0
Sobic.009G216000,0
Sobic.009G216050,0
Sobic.009G216100,0
Sobic.009G216200,0
Sobic.009G216300,0
Sobic.009G216400,0
Sobic.009G216500,0
Sobic.009G216600,0
Sobic.009G216700,0
Sobic.009G216800,0
