Sobic.004G061400,0
Sobic.004G061500,0
Sobic.004G061600,0
Sobic.004G061701,0
Sobic.004G061800,0
Sobic.004G061900,0
Sobic.004G062000,0
Sobic.004G062100,0
Sobic.004G062200,0
Sobic.004G062300,0
Sobic.004G062400,0
Sobic.004G062500,1
Sobic.004G062600,0
Sobic.004G062800,0
Sobic.004G062900,0
Sobic.004G063000,0
Sobic.004G063100,0
Sobic.004G063200,0
Sobic.004G063300,0
Sobic.004G063400,0
Sobic.004G063500,0
Sobic.004G063600,0
Sobic.004G063750,0
Sobic.004G063900,0
Sobic.004G064000,0
Sobic.004G064100,0
Sobic.004G064200,0
