Sobic.010G006300,0
Sobic.010G006350,0
Sobic.010G006400,0
Sobic.010G006700,0
Sobic.010G006800,0
Sobic.010G006900,0
Sobic.010G007000,0
Sobic.010G007100,0
Sobic.010G007200,0
Sobic.010G007300,0
Sobic.010G007400,0
Sobic.010G007500,0
Sobic.010G007600,0
Sobic.010G007700,0
Sobic.010G007800,0
Sobic.010G007900,0
Sobic.010G008000,0
Sobic.010G008100,0
Sobic.010G008200,0
Sobic.010G008300,0
Sobic.010G008400,0
Sobic.010G008433,0
Sobic.010G008466,0
Sobic.010G008500,0
Sobic.010G008600,0
Sobic.010G008700,0
Sobic.010G008800,0
Sobic.010G008900,0
Sobic.010G009100,0
Sobic.010G009200,0
Sobic.010G009250,0
Sobic.010G009300,0
Sobic.010G009400,0
Sobic.010G009466,0
Sobic.010G009532,0
Sobic.010G009600,0
Sobic.010G009700,0
Sobic.010G009800,0
Sobic.010G009900,0
Sobic.010G010000,0
Sobic.010G010100,0
Sobic.010G010201,0
Sobic.010G010300,0
Sobic.010G010400,0
Sobic.010G010500,0
Sobic.010G010600,0
Sobic.010G010700,0
Sobic.010G010900,0
Sobic.010G011000,0
Sobic.010G011001,0
Sobic.010G011100,0
Sobic.010G011200,0
Sobic.010G011300,0
Sobic.010G011500,0
Sobic.010G011700,0
Sobic.010G011800,0
Sobic.010G011900,0
Sobic.010G012001,0
Sobic.010G012100,0
Sobic.010G012200,0
Sobic.010G012300,0
Sobic.010G012400,0
Sobic.010G012500,0
Sobic.010G012600,0
Sobic.010G012700,0
Sobic.010G012800,0
Sobic.010G012900,0
Sobic.010G013000,0
Sobic.010G013100,0
Sobic.010G013200,0
Sobic.010G013300,0
Sobic.010G013400,0
Sobic.010G013500,0
Sobic.010G013600,0
Sobic.010G013700,0
Sobic.010G013800,0
Sobic.010G013900,0
Sobic.010G014100,0
Sobic.010G014200,0
Sobic.010G014300,0
Sobic.010G014400,0
Sobic.010G014500,0
Sobic.010G014600,0
Sobic.010G014700,0
Sobic.010G014800,0
Sobic.010G014850,0
Sobic.010G014900,0
Sobic.010G015000,0
Sobic.010G015100,0
Sobic.010G015200,0
Sobic.010G015300,0
Sobic.010G015400,0
Sobic.010G015500,0
Sobic.010G015700,0
Sobic.010G015800,0
Sobic.010G015900,0
Sobic.010G016000,0
Sobic.010G016100,0
Sobic.010G016200,0
Sobic.010G016250,0
Sobic.010G016300,0
Sobic.010G016400,0
Sobic.010G016500,0
Sobic.010G016600,0
Sobic.010G016800,0
Sobic.010G016850,0
Sobic.010G016900,0
Sobic.010G017000,0
Sobic.010G017100,0
Sobic.010G017200,0
Sobic.010G017300,0
Sobic.010G017400,0
Sobic.010G017501,0
Sobic.010G017600,0
Sobic.010G017700,0
Sobic.010G017800,0
Sobic.010G017900,0
Sobic.010G018000,0
Sobic.010G018100,0
Sobic.010G018200,0
Sobic.010G018300,0
Sobic.010G018400,0
Sobic.010G018500,0
Sobic.010G018600,0
Sobic.010G018700,0
Sobic.010G018800,0
Sobic.010G018900,0
Sobic.010G019000,0
Sobic.010G019100,0
Sobic.010G019200,0
Sobic.010G019300,0
Sobic.010G019400,0
Sobic.010G019500,0
Sobic.010G019600,0
Sobic.010G019700,0
Sobic.010G019800,0
Sobic.010G019900,0
Sobic.010G020000,0
Sobic.010G020100,0
Sobic.010G020200,0
Sobic.010G020300,0
Sobic.010G020400,0
Sobic.010G020600,0
Sobic.010G020700,0
Sobic.010G020800,0
Sobic.010G020900,0
Sobic.010G021000,0
Sobic.010G021100,0
Sobic.010G021200,0
Sobic.010G021300,0
Sobic.010G021401,0
Sobic.010G021500,0
Sobic.010G021600,0
Sobic.010G021700,0
Sobic.010G021800,0
Sobic.010G021900,0
Sobic.010G022000,0
Sobic.010G022100,0
Sobic.010G022200,0
Sobic.010G022300,0
Sobic.010G022350,0
Sobic.010G022400,0
Sobic.010G022500,0
Sobic.010G022600,1
Sobic.010G022700,0
Sobic.010G022800,0
Sobic.010G022850,0
Sobic.010G022900,0
Sobic.010G023000,0
Sobic.010G023066,0
Sobic.010G023132,0
Sobic.010G023200,0
Sobic.010G023300,0
Sobic.010G023400,0
Sobic.010G023500,0
Sobic.010G023600,0
Sobic.010G023650,0
Sobic.010G023700,0
Sobic.010G023800,0
Sobic.010G023900,0
Sobic.010G024000,0
Sobic.010G024100,0
Sobic.010G024200,0
Sobic.010G024300,0
Sobic.010G024400,0
Sobic.010G024500,0
Sobic.010G024600,0
Sobic.010G024700,0
Sobic.010G024800,0
Sobic.010G024900,0
Sobic.010G025000,0
Sobic.010G025100,0
Sobic.010G025200,0
Sobic.010G025300,0
Sobic.010G025600,0
Sobic.010G025850,0
Sobic.010G026100,0
Sobic.010G026200,0
Sobic.010G026300,0
Sobic.010G026400,0
Sobic.010G026500,0
Sobic.010G026600,0
Sobic.010G026700,0
Sobic.010G026775,0
Sobic.010G026850,0
Sobic.010G026925,0
Sobic.010G027000,0
Sobic.010G027100,0
Sobic.010G027200,0
Sobic.010G027300,0
Sobic.010G027400,0
Sobic.010G027500,0
Sobic.010G027600,0
Sobic.010G027700,0
Sobic.010G027800,0
Sobic.010G027900,0
Sobic.010G028000,0
Sobic.010G028100,0
Sobic.010G028200,0
Sobic.010G028300,0
Sobic.010G028333,0
Sobic.010G028366,0
Sobic.010G028400,0
Sobic.010G028501,0
Sobic.010G028600,0
Sobic.010G028700,0
Sobic.010G028800,0
Sobic.010G028900,0
Sobic.010G028950,0
Sobic.010G029000,0
Sobic.010G029100,0
Sobic.010G029200,0
Sobic.010G029300,0
Sobic.010G029400,0
Sobic.010G029450,0
Sobic.010G029500,0
Sobic.010G029600,0
Sobic.010G029700,0
Sobic.010G029800,0
Sobic.010G029900,0
Sobic.010G030000,0
Sobic.010G030100,0
Sobic.010G030200,0
Sobic.010G030300,0
Sobic.010G030401,0
Sobic.010G030500,0
Sobic.010G030600,0
Sobic.010G030700,0
Sobic.010G030800,0
Sobic.010G030900,0
Sobic.010G031000,0
Sobic.010G031100,0
Sobic.010G031300,0
Sobic.010G031400,0
Sobic.010G031500,0
Sobic.010G031600,0
Sobic.010G031700,0
Sobic.010G031800,0
Sobic.010G031900,0
Sobic.010G032000,0
Sobic.010G032100,0
Sobic.010G032200,0
Sobic.010G032300,0
Sobic.010G032400,0
Sobic.010G032500,0
Sobic.010G032600,0
Sobic.010G032700,0
Sobic.010G032800,0
Sobic.010G032900,0
Sobic.010G033000,0
Sobic.010G033100,0
Sobic.010G033300,0
Sobic.010G033400,0
Sobic.010G033500,0
Sobic.010G033600,0
Sobic.010G033700,0
Sobic.010G033750,0
Sobic.010G033800,0
Sobic.010G033900,0
Sobic.010G034000,0
Sobic.010G034100,0
Sobic.010G034200,0
Sobic.010G034300,0
Sobic.010G034400,0
Sobic.010G034500,0
Sobic.010G034600,0
Sobic.010G034700,0
Sobic.010G034800,0
Sobic.010G034900,0
Sobic.010G035000,0
Sobic.010G035100,0
Sobic.010G035200,0
Sobic.010G035300,0
Sobic.010G035400,0
Sobic.010G035500,0
Sobic.010G035600,0
Sobic.010G035700,0
Sobic.010G035801,0
Sobic.010G035900,0
Sobic.010G036000,0
Sobic.010G036100,0
Sobic.010G036200,0
Sobic.010G036301,0
Sobic.010G036400,0
Sobic.010G036500,0
Sobic.010G036601,0
Sobic.010G036700,0
Sobic.010G036750,0
Sobic.010G036800,0
Sobic.010G036901,0
Sobic.010G037000,0
Sobic.010G037101,0
Sobic.010G037200,0
Sobic.010G037300,0
Sobic.010G037400,0
Sobic.010G037500,0
Sobic.010G037600,0
Sobic.010G037701,0
Sobic.010G037800,0
Sobic.010G037901,0
Sobic.010G038000,0
Sobic.010G038100,0
Sobic.010G038200,0
Sobic.010G038300,0
Sobic.010G038400,0
Sobic.010G038500,0
Sobic.010G038600,0
Sobic.010G038700,0
Sobic.010G038800,0
Sobic.010G038900,0
Sobic.010G039000,0
Sobic.010G039100,0
Sobic.010G039150,0
Sobic.010G039200,0
Sobic.010G039300,0
Sobic.010G039401,0
Sobic.010G039500,0
Sobic.010G039600,0
Sobic.010G039700,0
Sobic.010G039800,0
Sobic.010G039900,0
Sobic.010G040000,0
Sobic.010G040100,0
Sobic.010G040200,0
Sobic.010G040300,0
Sobic.010G040400,0
Sobic.010G040500,0
Sobic.010G040600,0
Sobic.010G040700,0
Sobic.010G040800,0
Sobic.010G040900,0
Sobic.010G041000,0
Sobic.010G041100,0
Sobic.010G041201,0
Sobic.010G041301,0
Sobic.010G041400,0
Sobic.010G041500,0
Sobic.010G041600,0
Sobic.010G041700,0
Sobic.010G041800,0
Sobic.010G041900,0
Sobic.010G042000,0
Sobic.010G042100,0
Sobic.010G042200,0
Sobic.010G042300,0
Sobic.010G042400,0
Sobic.010G042500,0
Sobic.010G042600,0
Sobic.010G042700,0
