Sobic.002G300800,0
Sobic.002G300850,0
Sobic.002G300900,0
Sobic.002G300950,0
Sobic.002G301000,0
Sobic.002G301100,0
Sobic.002G301200,0
Sobic.002G301300,0
Sobic.002G301400,0
Sobic.002G301500,0
Sobic.002G301600,0
Sobic.002G301700,0
Sobic.002G301800,0
Sobic.002G301900,0
Sobic.002G302000,0
Sobic.002G302100,0
Sobic.002G302200,0
Sobic.002G302300,0
Sobic.002G302400,0
Sobic.002G302500,0
Sobic.002G302600,0
Sobic.002G302700,1
Sobic.002G302800,0
Sobic.002G302900,0
Sobic.002G303000,0
Sobic.002G303100,0
Sobic.002G303200,0
Sobic.002G303300,0
Sobic.002G303400,0
Sobic.002G303500,0
Sobic.002G303600,0
Sobic.002G303700,0
Sobic.002G303800,0
Sobic.002G303900,0
Sobic.002G303950,0
Sobic.002G304000,0
Sobic.002G304100,0
Sobic.002G304200,0
Sobic.002G304300,0
Sobic.002G304400,0
Sobic.002G304500,0
Sobic.002G304600,0
Sobic.002G304700,0
Sobic.002G304801,0
Sobic.002G304900,0
Sobic.002G305000,0
Sobic.002G305100,0
Sobic.002G305200,0
Sobic.002G305300,0
Sobic.002G305400,0
Sobic.002G305500,0
Sobic.002G305600,0
Sobic.002G305700,0
Sobic.002G305750,0
Sobic.002G305800,0
Sobic.002G305900,0
Sobic.002G306000,0
Sobic.002G306100,0
Sobic.002G306201,0
Sobic.002G306300,0
Sobic.002G306400,0
Sobic.002G306500,0
Sobic.002G306600,0
Sobic.002G306700,0
Sobic.002G306800,0
Sobic.002G306900,0
Sobic.002G307000,0
Sobic.002G307100,0
Sobic.002G307200,0
Sobic.002G307300,0
Sobic.002G307400,0
Sobic.002G307500,0
Sobic.002G307600,0
Sobic.002G307700,0
Sobic.002G307800,0
Sobic.002G307900,0
Sobic.002G308000,0
Sobic.002G308200,0
Sobic.002G308300,0
Sobic.002G308400,0
Sobic.002G308500,0
Sobic.002G308600,0
Sobic.002G308700,0
Sobic.002G308800,0
Sobic.002G308900,0
